hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
hpcgpu06
2
/home/mail/2022s2/s230026116/YoungCorrector-master/spelling_corrector.py:186: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  checkpoint = torch.load('spelling_corrector.pth', map_location=device)
Using device: cuda
未找到已训练的模型，开始训练新模型...
Loaded 370887 text pairs

Vocabulary size: 4742
Epoch 1, Batch 4220, Loss: 0.0877
Epoch 1, Batch 4230, Loss: 0.0656
Epoch 1, Batch 4240, Loss: 0.0616
Epoch 1, Batch 4250, Loss: 0.0256
Epoch 1, Batch 4260, Loss: 0.0862
Epoch 1, Batch 4270, Loss: 0.0499
Epoch 1, Batch 4280, Loss: 0.0764
Epoch 1, Batch 4290, Loss: 0.0391
Epoch 1, Batch 4300, Loss: 0.1165
Epoch 1, Batch 4310, Loss: 0.0380
Epoch 1, Batch 4320, Loss: 0.0518
Epoch 1, Batch 4330, Loss: 0.0596
Epoch 1, Batch 4340, Loss: 0.0723
Epoch 1, Batch 4350, Loss: 0.0645
Epoch 1, Batch 4360, Loss: 0.0792
Epoch 1, Batch 4370, Loss: 0.0908
Epoch 1, Batch 4380, Loss: 0.0745
Epoch 1, Batch 4390, Loss: 0.1364
Epoch 1, Batch 4400, Loss: 0.0853
Epoch 1, Batch 4410, Loss: 0.0399
Epoch 1, Batch 4420, Loss: 0.0697
Epoch 1, Batch 4430, Loss: 0.0666
Epoch 1, Batch 4440, Loss: 0.0609
Epoch 1, Batch 4450, Loss: 0.0933
Epoch 1, Batch 4460, Loss: 0.0718
Epoch 1, Batch 4470, Loss: 0.1348
